record_id,status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,published_at,publication_year,publication_month,publication_weekday,publication_weekday_number,publication_hour
5277,photo,6,0,0,6,0,0,0,0,0,2018-04-02 02:09:00,2018,4,Monday,0,2.15
5278,video,106,324,138,82,21,1,2,0,0,2018-04-02 01:06:00,2018,4,Monday,0,1.1
5279,photo,14,0,0,14,0,0,0,0,0,2018-04-01 23:21:00,2018,4,Sunday,6,23.35
5280,photo,26,0,0,26,0,0,0,0,0,2018-04-01 07:58:00,2018,4,Sunday,6,7.966666666666667
5281,photo,20,0,0,20,0,0,0,0,0,2018-04-01 07:31:00,2018,4,Sunday,6,7.516666666666667
5282,video,95,295,84,55,35,0,4,1,0,2018-04-01 07:17:00,2018,4,Sunday,6,7.283333333333333
5283,video,150,526,255,114,36,0,0,0,0,2018-04-01 01:03:00,2018,4,Sunday,6,1.05
5284,video,18,1,3,18,0,0,0,0,0,2018-03-31 22:06:00,2018,3,Saturday,5,22.1
5285,video,146,864,199,107,37,0,0,1,1,2018-03-31 07:04:00,2018,3,Saturday,5,7.066666666666666
5286,video,163,341,173,109,53,0,1,0,0,2018-03-31 01:06:00,2018,3,Saturday,5,1.1
5287,video,150,398,187,105,38,2,3,1,1,2018-03-30 07:05:00,2018,3,Friday,4,7.083333333333333
5288,video,115,281,151,81,33,0,0,1,0,2018-03-30 01:00:00,2018,3,Friday,4,1.0
5289,video,155,375,233,112,41,0,2,0,0,2018-03-29 06:31:00,2018,3,Thursday,3,6.516666666666667
5290,video,168,703,160,116,49,0,3,0,0,2018-03-29 01:10:00,2018,3,Thursday,3,1.1666666666666667
5291,video,158,623,155,114,37,1,2,2,2,2018-03-28 06:32:00,2018,3,Wednesday,2,6.533333333333333
5292,video,163,1138,200,116,43,3,0,0,1,2018-03-28 01:07:00,2018,3,Wednesday,2,1.1166666666666667
5293,photo,19,0,1,18,1,0,0,0,0,2018-03-27 22:21:00,2018,3,Tuesday,1,22.35
5294,video,182,353,126,125,50,2,4,0,1,2018-03-27 07:00:00,2018,3,Tuesday,1,7.0
5295,photo,29,0,1,29,0,0,0,0,0,2018-03-27 02:44:00,2018,3,Tuesday,1,2.7333333333333334
5296,video,164,447,170,117,39,3,4,0,1,2018-03-27 00:59:00,2018,3,Tuesday,1,0.9833333333333333
5297,photo,23,0,0,23,0,0,0,0,0,2018-03-26 23:21:00,2018,3,Monday,0,23.35
5298,photo,7,0,0,7,0,0,0,0,0,2018-03-26 23:07:00,2018,3,Monday,0,23.116666666666667
5299,video,116,250,111,68,45,0,2,1,0,2018-03-26 07:06:00,2018,3,Monday,0,7.1
5300,video,16,0,0,15,1,0,0,0,0,2018-03-26 01:06:00,2018,3,Monday,0,1.1
5301,video,143,417,163,95,41,3,4,0,0,2018-03-26 01:03:00,2018,3,Monday,0,1.05
5302,photo,18,0,0,17,1,0,0,0,0,2018-03-25 23:18:00,2018,3,Sunday,6,23.3
5303,photo,8,0,1,7,1,0,0,0,0,2018-03-25 23:00:00,2018,3,Sunday,6,23.0
5304,video,144,383,196,87,54,0,3,0,0,2018-03-25 07:01:00,2018,3,Sunday,6,7.016666666666667
5305,video,158,324,215,119,33,1,5,0,0,2018-03-25 01:09:00,2018,3,Sunday,6,1.15
5306,photo,6,0,0,6,0,0,0,0,0,2018-03-24 07:31:00,2018,3,Saturday,5,7.516666666666667
5307,photo,22,0,0,22,0,0,0,0,0,2018-03-24 07:12:00,2018,3,Saturday,5,7.2
5308,video,121,442,104,73,48,0,0,0,0,2018-03-24 07:02:00,2018,3,Saturday,5,7.033333333333333
5309,photo,26,0,1,26,0,0,0,0,0,2018-03-24 02:12:00,2018,3,Saturday,5,2.2
5310,video,153,339,187,107,42,1,2,0,1,2018-03-24 01:01:00,2018,3,Saturday,5,1.0166666666666666
5311,photo,10,0,0,10,0,0,0,0,0,2018-03-23 22:26:00,2018,3,Friday,4,22.433333333333334
5312,photo,13,0,0,13,0,0,0,0,0,2018-03-23 08:05:00,2018,3,Friday,4,8.083333333333334
5313,video,202,323,166,132,67,0,3,0,0,2018-03-23 07:01:00,2018,3,Friday,4,7.016666666666667
5314,video,29,0,1,29,0,0,0,0,0,2018-03-23 01:07:00,2018,3,Friday,4,1.1166666666666667
5315,video,151,328,135,92,52,0,3,0,4,2018-03-23 01:07:00,2018,3,Friday,4,1.1166666666666667
5316,video,132,263,43,106,25,0,0,1,0,2018-03-22 07:37:00,2018,3,Thursday,3,7.616666666666667
5317,video,145,142,97,93,52,0,0,0,0,2018-03-22 06:34:00,2018,3,Thursday,3,6.566666666666666
5318,video,150,388,201,98,47,0,4,0,1,2018-03-22 01:06:00,2018,3,Thursday,3,1.1
5319,video,12,1,3,12,0,0,0,0,0,2018-03-21 22:10:00,2018,3,Wednesday,2,22.166666666666668
5320,video,193,631,206,133,57,2,0,1,0,2018-03-21 06:39:00,2018,3,Wednesday,2,6.65
5321,video,214,530,209,141,65,4,3,0,1,2018-03-21 01:02:00,2018,3,Wednesday,2,1.0333333333333334
5322,photo,24,1,0,23,1,0,0,0,0,2018-03-20 07:37:00,2018,3,Tuesday,1,7.616666666666667
5323,video,27,0,0,27,0,0,0,0,0,2018-03-20 07:11:00,2018,3,Tuesday,1,7.183333333333334
5324,video,187,544,142,124,55,2,5,0,1,2018-03-20 07:09:00,2018,3,Tuesday,1,7.15
5325,video,173,429,166,132,37,2,0,2,0,2018-03-20 01:11:00,2018,3,Tuesday,1,1.1833333333333333
5326,photo,48,4,2,48,0,0,0,0,0,2018-03-19 08:30:00,2018,3,Monday,0,8.5
5327,video,190,511,197,142,46,0,1,0,1,2018-03-19 07:03:00,2018,3,Monday,0,7.05
5328,photo,13,0,0,13,0,0,0,0,0,2018-03-19 01:43:00,2018,3,Monday,0,1.7166666666666668
5329,video,226,556,268,146,79,0,1,0,0,2018-03-19 01:02:00,2018,3,Monday,0,1.0333333333333334
5330,photo,15,0,0,15,0,0,0,0,0,2018-03-18 22:44:00,2018,3,Sunday,6,22.733333333333334
5331,video,154,467,111,89,59,0,4,1,1,2018-03-18 06:57:00,2018,3,Sunday,6,6.95
5332,video,98,346,142,68,28,1,1,0,0,2018-03-18 01:04:00,2018,3,Sunday,6,1.0666666666666667
5333,video,30,0,4,30,0,0,0,0,0,2018-03-17 07:07:00,2018,3,Saturday,5,7.116666666666666
5334,video,157,499,220,128,24,1,4,0,0,2018-03-17 07:04:00,2018,3,Saturday,5,7.066666666666666
5335,video,140,262,166,92,48,0,0,0,0,2018-03-16 22:00:00,2018,3,Friday,4,22.0
5336,video,125,323,146,84,40,0,1,0,0,2018-03-16 07:02:00,2018,3,Friday,4,7.033333333333333
5337,video,170,472,200,122,45,1,2,0,0,2018-03-16 01:07:00,2018,3,Friday,4,1.1166666666666667
5338,photo,25,0,0,25,0,0,0,0,0,2018-03-15 22:39:00,2018,3,Thursday,3,22.65
5339,photo,22,1,0,22,0,0,0,0,0,2018-03-15 07:53:00,2018,3,Thursday,3,7.883333333333333
5340,photo,19,0,0,19,0,0,0,0,0,2018-03-15 07:35:00,2018,3,Thursday,3,7.583333333333333
5341,video,144,347,119,84,56,2,1,0,1,2018-03-15 06:31:00,2018,3,Thursday,3,6.516666666666667
5342,video,150,379,166,99,48,0,3,0,0,2018-03-15 01:05:00,2018,3,Thursday,3,1.0833333333333333
5343,photo,14,0,0,14,0,0,0,0,0,2018-03-14 23:17:00,2018,3,Wednesday,2,23.283333333333335
5344,photo,27,0,0,27,0,0,0,0,0,2018-03-14 07:59:00,2018,3,Wednesday,2,7.983333333333333
5345,video,218,354,155,177,38,2,1,0,0,2018-03-14 06:34:00,2018,3,Wednesday,2,6.566666666666666
5346,video,163,347,185,122,39,0,1,1,0,2018-03-14 01:05:00,2018,3,Wednesday,2,1.0833333333333333
5347,photo,23,1,0,22,1,0,0,0,0,2018-03-13 23:08:00,2018,3,Tuesday,1,23.133333333333333
5348,photo,32,1,0,32,0,0,0,0,0,2018-03-13 08:03:00,2018,3,Tuesday,1,8.05
5349,video,152,333,104,98,49,1,2,1,1,2018-03-13 07:05:00,2018,3,Tuesday,1,7.083333333333333
5350,photo,21,1,0,21,0,0,0,0,0,2018-03-13 02:21:00,2018,3,Tuesday,1,2.35
5351,video,135,326,122,86,44,1,1,0,3,2018-03-13 01:08:00,2018,3,Tuesday,1,1.1333333333333333
5352,photo,38,1,0,38,0,0,0,0,0,2018-03-12 08:03:00,2018,3,Monday,0,8.05
5353,video,189,329,144,111,77,0,1,0,0,2018-03-12 07:01:00,2018,3,Monday,0,7.016666666666667
5354,video,237,507,225,155,80,0,0,1,1,2018-03-12 01:06:00,2018,3,Monday,0,1.1
5355,video,189,442,202,115,66,4,2,2,0,2018-03-11 07:02:00,2018,3,Sunday,6,7.033333333333333
5356,photo,22,1,0,21,1,0,0,0,0,2018-03-11 01:20:00,2018,3,Sunday,6,1.3333333333333333
5357,video,194,419,218,110,83,0,0,0,1,2018-03-11 01:07:00,2018,3,Sunday,6,1.1166666666666667
5358,video,156,847,217,116,39,0,1,0,0,2018-03-10 07:07:00,2018,3,Saturday,5,7.116666666666666
5359,video,232,567,302,137,90,0,2,0,3,2018-03-10 01:05:00,2018,3,Saturday,5,1.0833333333333333
5360,photo,46,1,1,46,0,0,0,0,0,2018-03-09 08:34:00,2018,3,Friday,4,8.566666666666666
5361,video,174,487,231,123,51,0,0,0,0,2018-03-09 07:14:00,2018,3,Friday,4,7.233333333333333
5362,video,169,436,147,121,44,3,0,1,0,2018-03-09 01:13:00,2018,3,Friday,4,1.2166666666666668
5363,video,42,0,5,41,0,0,1,0,0,2018-03-08 07:07:00,2018,3,Thursday,3,7.116666666666666
5364,video,207,995,191,127,78,1,1,0,0,2018-03-08 07:05:00,2018,3,Thursday,3,7.083333333333333
5365,photo,24,0,0,24,0,0,0,0,0,2018-03-08 02:35:00,2018,3,Thursday,3,2.5833333333333335
5366,video,208,502,156,133,71,2,1,0,1,2018-03-08 01:00:00,2018,3,Thursday,3,1.0
5367,video,71,0,11,71,0,0,0,0,0,2018-03-07 07:06:00,2018,3,Wednesday,2,7.1
5368,video,218,469,182,130,85,0,1,1,1,2018-03-07 07:04:00,2018,3,Wednesday,2,7.066666666666666
5369,photo,5,0,0,5,0,0,0,0,0,2018-03-07 02:06:00,2018,3,Wednesday,2,2.1
5370,photo,19,1,0,19,0,0,0,0,0,2018-03-07 01:38:00,2018,3,Wednesday,2,1.6333333333333333
5371,video,172,501,227,103,66,1,2,0,0,2018-03-07 01:09:00,2018,3,Wednesday,2,1.15
5372,photo,14,0,0,13,1,0,0,0,0,2018-03-06 22:55:00,2018,3,Tuesday,1,22.916666666666668
5373,video,207,1122,180,126,79,1,0,0,1,2018-03-06 07:06:00,2018,3,Tuesday,1,7.1
5374,video,219,590,125,160,55,1,2,0,1,2018-03-06 01:04:00,2018,3,Tuesday,1,1.0666666666666667
5375,photo,28,0,0,28,0,0,0,0,0,2018-03-05 08:08:00,2018,3,Monday,0,8.133333333333333
5376,photo,25,1,0,25,0,0,0,0,0,2018-03-05 07:44:00,2018,3,Monday,0,7.733333333333333
5377,video,158,853,241,96,60,1,1,0,0,2018-03-05 07:03:00,2018,3,Monday,0,7.05
5378,video,226,524,133,117,106,2,0,0,1,2018-03-05 01:03:00,2018,3,Monday,0,1.05
5379,video,163,857,195,111,51,0,1,0,0,2018-03-04 07:02:00,2018,3,Sunday,6,7.033333333333333
5380,video,193,544,234,115,76,1,1,0,0,2018-03-04 01:04:00,2018,3,Sunday,6,1.0666666666666667
5381,photo,46,0,0,46,0,0,0,0,0,2018-03-03 08:12:00,2018,3,Saturday,5,8.2
5382,video,132,722,161,84,44,1,2,0,1,2018-03-03 07:04:00,2018,3,Saturday,5,7.066666666666666
5383,photo,18,0,0,18,0,0,0,0,0,2018-03-03 02:23:00,2018,3,Saturday,5,2.3833333333333333
5384,video,163,767,176,98,64,0,1,0,0,2018-03-03 01:06:00,2018,3,Saturday,5,1.1
5385,video,128,630,140,79,44,0,5,0,0,2018-03-02 06:59:00,2018,3,Friday,4,6.983333333333333
5386,video,14,0,0,14,0,0,0,0,0,2018-03-02 01:07:00,2018,3,Friday,4,1.1166666666666667
5387,video,114,324,148,68,43,0,3,0,0,2018-03-02 01:06:00,2018,3,Friday,4,1.1
5388,video,153,423,104,77,73,0,2,1,0,2018-03-01 07:04:00,2018,3,Thursday,3,7.066666666666666
5389,video,133,333,116,54,75,1,1,1,1,2018-03-01 01:01:00,2018,3,Thursday,3,1.0166666666666666
5390,video,143,1366,203,101,42,0,0,0,0,2018-02-28 01:07:00,2018,2,Wednesday,2,1.1166666666666667
5391,photo,11,0,0,11,0,0,0,0,0,2018-02-27 23:32:00,2018,2,Tuesday,1,23.533333333333335
5392,video,61,83,64,55,6,0,0,0,0,2018-02-27 07:02:00,2018,2,Tuesday,1,7.033333333333333
5393,photo,7,0,0,7,0,0,0,0,0,2018-02-26 22:12:00,2018,2,Monday,0,22.2
5394,video,5,0,0,5,0,0,0,0,0,2018-02-26 21:37:00,2018,2,Monday,0,21.616666666666667
5395,photo,18,0,1,18,0,0,0,0,0,2018-02-26 08:39:00,2018,2,Monday,0,8.65
5396,video,222,1800,183,142,67,3,8,2,0,2018-02-26 07:08:00,2018,2,Monday,0,7.133333333333334
5397,photo,41,1,0,41,0,0,0,0,0,2018-02-26 01:21:00,2018,2,Monday,0,1.35
5398,video,149,429,117,95,50,2,2,0,0,2018-02-26 01:04:00,2018,2,Monday,0,1.0666666666666667
5399,photo,29,0,0,29,0,0,0,0,0,2018-02-25 08:07:00,2018,2,Sunday,6,8.116666666666667
5400,video,30,1,0,30,0,0,0,0,0,2018-02-25 07:33:00,2018,2,Sunday,6,7.55
5401,video,54,48,40,43,11,0,0,0,0,2018-02-25 07:05:00,2018,2,Sunday,6,7.083333333333333
5402,video,163,354,150,100,60,1,2,0,0,2018-02-25 01:03:00,2018,2,Sunday,6,1.05
5403,photo,14,0,1,14,0,0,0,0,0,2018-02-24 22:45:00,2018,2,Saturday,5,22.75
5404,photo,30,0,0,30,0,0,0,0,0,2018-02-24 07:24:00,2018,2,Saturday,5,7.4
5405,video,182,584,158,105,76,0,0,1,0,2018-02-24 07:07:00,2018,2,Saturday,5,7.116666666666666
5406,photo,13,0,0,13,0,0,0,0,0,2018-02-24 01:25:00,2018,2,Saturday,5,1.4166666666666667
5407,video,200,417,139,109,87,1,2,1,0,2018-02-24 01:03:00,2018,2,Saturday,5,1.05
5408,photo,38,0,1,38,0,0,0,0,0,2018-02-23 08:18:00,2018,2,Friday,4,8.3
5409,video,188,498,182,108,77,2,0,0,1,2018-02-23 07:11:00,2018,2,Friday,4,7.183333333333334
5410,video,180,439,123,113,62,1,4,0,0,2018-02-23 01:09:00,2018,2,Friday,4,1.15
5411,photo,36,5,5,35,1,0,0,0,0,2018-02-22 22:58:00,2018,2,Thursday,3,22.966666666666665
5412,photo,19,0,0,19,0,0,0,0,0,2018-02-22 22:14:00,2018,2,Thursday,3,22.233333333333334
5413,photo,35,0,0,35,0,0,0,0,0,2018-02-22 08:26:00,2018,2,Thursday,3,8.433333333333334
5414,video,178,1320,169,89,83,4,2,0,0,2018-02-22 07:10:00,2018,2,Thursday,3,7.166666666666667
5415,video,198,473,112,109,87,1,0,1,0,2018-02-22 01:06:00,2018,2,Thursday,3,1.1
5416,video,179,489,114,116,62,0,1,0,0,2018-02-21 07:05:00,2018,2,Wednesday,2,7.083333333333333
5417,photo,34,1,0,34,0,0,0,0,0,2018-02-21 02:49:00,2018,2,Wednesday,2,2.8166666666666664
5418,video,30,0,3,29,0,0,1,0,0,2018-02-21 01:15:00,2018,2,Wednesday,2,1.25
5419,video,169,881,141,83,82,0,4,0,0,2018-02-21 01:14:00,2018,2,Wednesday,2,1.2333333333333334
5420,photo,21,1,0,21,0,0,0,0,0,2018-02-21 00:05:00,2018,2,Wednesday,2,0.08333333333333333
5421,video,41,0,4,41,0,0,0,0,0,2018-02-20 07:15:00,2018,2,Tuesday,1,7.25
5422,video,230,906,215,158,65,1,4,1,1,2018-02-20 01:08:00,2018,2,Tuesday,1,1.1333333333333333
5423,video,236,703,141,155,76,2,3,0,0,2018-02-19 01:06:00,2018,2,Monday,0,1.1
5424,photo,18,3,0,18,0,0,0,0,0,2018-02-18 23:07:00,2018,2,Sunday,6,23.116666666666667
5425,video,4,0,0,4,0,0,0,0,0,2018-02-18 01:14:00,2018,2,Sunday,6,1.2333333333333334
5426,video,160,466,201,100,54,0,6,0,0,2018-02-18 01:13:00,2018,2,Sunday,6,1.2166666666666668
5427,video,24,0,1,24,0,0,0,0,0,2018-02-17 22:08:00,2018,2,Saturday,5,22.133333333333333
5428,photo,76,2,1,76,0,0,0,0,0,2018-02-17 01:54:00,2018,2,Saturday,5,1.9
5429,video,201,672,154,131,67,2,0,0,1,2018-02-17 01:12:00,2018,2,Saturday,5,1.2
5430,photo,44,0,0,44,0,0,0,0,0,2018-02-16 08:29:00,2018,2,Friday,4,8.483333333333333
5431,photo,29,1,1,29,0,0,0,0,0,2018-02-16 08:17:00,2018,2,Friday,4,8.283333333333333
5432,video,30,0,6,29,1,0,0,0,0,2018-02-16 01:04:00,2018,2,Friday,4,1.0666666666666667
5433,video,232,457,113,140,76,0,12,1,3,2018-02-16 01:03:00,2018,2,Friday,4,1.05
5434,photo,16,0,0,15,1,0,0,0,0,2018-02-15 22:43:00,2018,2,Thursday,3,22.716666666666665
5435,photo,38,0,0,38,0,0,0,0,0,2018-02-15 02:00:00,2018,2,Thursday,3,2.0
5436,video,203,536,130,124,74,3,2,0,0,2018-02-15 01:05:00,2018,2,Thursday,3,1.0833333333333333
5437,photo,9,0,0,9,0,0,0,0,0,2018-02-14 02:18:00,2018,2,Wednesday,2,2.3
5438,photo,59,0,0,58,1,0,0,0,0,2018-02-13 07:44:00,2018,2,Tuesday,1,7.733333333333333
5439,video,174,346,115,106,65,0,3,0,0,2018-02-13 01:08:00,2018,2,Tuesday,1,1.1333333333333333
5440,photo,22,0,0,21,1,0,0,0,0,2018-02-12 22:22:00,2018,2,Monday,0,22.366666666666667
5441,video,52,0,8,52,0,0,0,0,0,2018-02-12 07:10:00,2018,2,Monday,0,7.166666666666667
5442,photo,18,0,0,18,0,0,0,0,0,2018-02-12 01:36:00,2018,2,Monday,0,1.6
5443,photo,72,2,0,71,1,0,0,0,0,2018-02-12 01:19:00,2018,2,Monday,0,1.3166666666666667
5444,video,256,546,135,161,91,1,3,0,0,2018-02-12 01:10:00,2018,2,Monday,0,1.1666666666666667
5445,photo,12,0,0,12,0,0,0,0,0,2018-02-11 22:15:00,2018,2,Sunday,6,22.25
5446,photo,13,0,0,13,0,0,0,0,0,2018-02-11 08:22:00,2018,2,Sunday,6,8.366666666666667
5447,video,162,352,101,85,72,1,4,0,0,2018-02-11 07:09:00,2018,2,Sunday,6,7.15
5448,video,7,0,0,7,0,0,0,0,0,2018-02-11 01:55:00,2018,2,Sunday,6,1.9166666666666665
5449,photo,38,3,0,38,0,0,0,0,0,2018-02-10 02:16:00,2018,2,Saturday,5,2.2666666666666666
5450,video,14,0,4,14,0,0,0,0,0,2018-02-10 01:10:00,2018,2,Saturday,5,1.1666666666666667
5451,video,113,592,127,92,18,2,1,0,0,2018-02-10 01:09:00,2018,2,Saturday,5,1.15
5452,video,239,408,162,168,68,1,1,0,1,2018-02-09 07:08:00,2018,2,Friday,4,7.133333333333334
5453,photo,37,1,1,37,0,0,0,0,0,2018-02-09 02:36:00,2018,2,Friday,4,2.6
5454,video,242,415,112,158,78,0,5,0,1,2018-02-09 01:11:00,2018,2,Friday,4,1.1833333333333333
5455,photo,19,0,0,19,0,0,0,0,0,2018-02-08 23:18:00,2018,2,Thursday,3,23.3
5456,photo,30,0,1,29,1,0,0,0,0,2018-02-08 22:11:00,2018,2,Thursday,3,22.183333333333334
5457,photo,63,3,0,61,1,1,0,0,0,2018-02-08 08:21:00,2018,2,Thursday,3,8.35
5458,video,184,941,162,119,62,0,2,1,0,2018-02-08 07:03:00,2018,2,Thursday,3,7.05
5459,photo,32,0,1,32,0,0,0,0,0,2018-02-08 02:22:00,2018,2,Thursday,3,2.3666666666666667
5460,video,199,515,118,150,44,3,2,0,0,2018-02-08 01:07:00,2018,2,Thursday,3,1.1166666666666667
5461,video,84,79,77,70,12,0,2,0,0,2018-02-07 07:02:00,2018,2,Wednesday,2,7.033333333333333
5462,video,179,454,113,125,52,0,2,0,0,2018-02-07 01:06:00,2018,2,Wednesday,2,1.1
5463,video,8,0,1,8,0,0,0,0,0,2018-02-06 21:56:00,2018,2,Tuesday,1,21.933333333333334
5464,video,123,356,109,81,39,1,1,1,0,2018-02-06 07:34:00,2018,2,Tuesday,1,7.566666666666666
5465,video,52,39,14,39,12,1,0,0,0,2018-02-06 07:25:00,2018,2,Tuesday,1,7.416666666666667
5466,video,99,325,73,84,15,0,0,0,0,2018-02-06 01:08:00,2018,2,Tuesday,1,1.1333333333333333
5467,video,170,726,148,100,64,2,3,1,0,2018-02-05 07:09:00,2018,2,Monday,0,7.15
5468,photo,50,4,3,50,0,0,0,0,0,2018-02-05 02:31:00,2018,2,Monday,0,2.5166666666666666
5469,photo,23,1,0,23,0,0,0,0,0,2018-02-05 02:13:00,2018,2,Monday,0,2.216666666666667
5470,photo,25,0,0,25,0,0,0,0,0,2018-02-05 01:52:00,2018,2,Monday,0,1.8666666666666667
5471,video,206,378,149,137,67,0,2,0,0,2018-02-05 01:09:00,2018,2,Monday,0,1.15
5472,photo,16,0,0,16,0,0,0,0,0,2018-02-04 01:47:00,2018,2,Sunday,6,1.7833333333333332
5473,photo,25,0,0,25,0,0,0,0,0,2018-02-03 08:37:00,2018,2,Saturday,5,8.616666666666667
5474,photo,19,0,0,19,0,0,0,0,0,2018-02-03 08:16:00,2018,2,Saturday,5,8.266666666666667
5475,video,128,571,110,92,35,0,0,0,1,2018-02-03 07:05:00,2018,2,Saturday,5,7.083333333333333
5476,video,54,100,28,36,18,0,0,0,0,2018-02-03 02:28:00,2018,2,Saturday,5,2.466666666666667
5477,photo,10,0,0,10,0,0,0,0,0,2018-02-03 02:17:00,2018,2,Saturday,5,2.283333333333333
5478,video,108,168,43,69,38,0,0,1,0,2018-02-03 01:52:00,2018,2,Saturday,5,1.8666666666666667
5479,video,122,307,70,93,24,0,3,1,1,2018-02-03 01:08:00,2018,2,Saturday,5,1.1333333333333333
5480,photo,33,1,0,32,1,0,0,0,0,2018-02-02 08:16:00,2018,2,Friday,4,8.266666666666667
5481,video,228,1030,192,149,62,0,6,10,1,2018-02-02 06:58:00,2018,2,Friday,4,6.966666666666667
5482,video,152,358,121,94,54,2,2,0,0,2018-02-02 01:08:00,2018,2,Friday,4,1.1333333333333333
5483,video,170,793,194,120,43,2,5,0,0,2018-02-01 07:06:00,2018,2,Thursday,3,7.1
5484,video,165,1630,169,119,42,0,3,1,0,2018-02-01 01:08:00,2018,2,Thursday,3,1.1333333333333333
5485,photo,552,0,3,551,1,0,0,0,0,2018-01-31 23:00:00,2018,1,Wednesday,2,23.0
5486,video,180,994,224,112,60,1,6,1,0,2018-01-31 07:02:00,2018,1,Wednesday,2,7.033333333333333
5487,photo,172,9,2,169,1,2,0,0,0,2018-01-31 02:03:00,2018,1,Wednesday,2,2.05
5488,video,227,473,154,148,74,2,2,0,1,2018-01-31 01:06:00,2018,1,Wednesday,2,1.1
5489,photo,9,0,0,9,0,0,0,0,0,2018-01-30 23:31:00,2018,1,Tuesday,1,23.516666666666666
5490,video,110,328,126,78,29,0,2,0,1,2018-01-30 22:20:00,2018,1,Tuesday,1,22.333333333333332
5491,photo,27,0,0,27,0,0,0,0,0,2018-01-30 08:55:00,2018,1,Tuesday,1,8.916666666666666
5492,photo,477,3,0,475,2,0,0,0,0,2018-01-30 08:08:00,2018,1,Tuesday,1,8.133333333333333
5493,video,213,1688,265,123,86,1,3,0,0,2018-01-30 07:05:00,2018,1,Tuesday,1,7.083333333333333
5494,photo,7,0,0,7,0,0,0,0,0,2018-01-30 02:22:00,2018,1,Tuesday,1,2.3666666666666667
5495,photo,250,1,0,248,1,0,1,0,0,2018-01-30 01:15:00,2018,1,Tuesday,1,1.25
5496,video,175,1196,230,126,49,0,0,0,0,2018-01-30 01:05:00,2018,1,Tuesday,1,1.0833333333333333
5497,video,129,215,145,97,30,0,1,0,1,2018-01-29 22:02:00,2018,1,Monday,0,22.033333333333335
5498,video,202,1311,175,126,70,2,3,0,1,2018-01-29 07:05:00,2018,1,Monday,0,7.083333333333333
5499,video,205,476,149,128,75,1,1,0,0,2018-01-29 01:04:00,2018,1,Monday,0,1.0666666666666667
5500,video,136,270,114,80,49,3,3,1,0,2018-01-28 22:09:00,2018,1,Sunday,6,22.15
5501,video,37,0,4,37,0,0,0,0,0,2018-01-28 07:05:00,2018,1,Sunday,6,7.083333333333333
5502,video,164,1819,163,95,61,1,6,0,1,2018-01-28 07:02:00,2018,1,Sunday,6,7.033333333333333
5503,video,173,1214,244,106,64,1,2,0,0,2018-01-28 01:11:00,2018,1,Sunday,6,1.1833333333333333
5504,video,177,706,186,98,77,0,2,0,0,2018-01-27 22:01:00,2018,1,Saturday,5,22.016666666666666
5505,video,47,7,17,45,2,0,0,0,0,2018-01-27 21:51:00,2018,1,Saturday,5,21.85
5506,video,242,744,193,154,85,0,3,0,0,2018-01-27 07:06:00,2018,1,Saturday,5,7.1
5507,photo,27,1,0,27,0,0,0,0,0,2018-01-27 02:32:00,2018,1,Saturday,5,2.533333333333333
5508,video,225,559,166,125,98,0,1,0,1,2018-01-27 01:02:00,2018,1,Saturday,5,1.0333333333333334
5509,photo,22,0,1,22,0,0,0,0,0,2018-01-26 02:56:00,2018,1,Friday,4,2.9333333333333336
5510,video,8,0,0,8,0,0,0,0,0,2018-01-26 01:08:00,2018,1,Friday,4,1.1333333333333333
5511,video,238,815,165,136,96,2,3,1,0,2018-01-26 01:07:00,2018,1,Friday,4,1.1166666666666667
5512,video,235,1278,212,171,60,2,1,0,1,2018-01-25 07:08:00,2018,1,Thursday,3,7.133333333333334
5513,photo,25,0,1,25,0,0,0,0,0,2018-01-25 03:05:00,2018,1,Thursday,3,3.0833333333333335
5514,photo,29,4,0,29,0,0,0,0,0,2018-01-25 02:37:00,2018,1,Thursday,3,2.6166666666666667
5515,photo,17,0,0,17,0,0,0,0,0,2018-01-25 02:04:00,2018,1,Thursday,3,2.066666666666667
5516,video,46,0,0,45,1,0,0,0,0,2018-01-25 01:07:00,2018,1,Thursday,3,1.1166666666666667
5517,video,362,745,199,190,168,3,1,0,0,2018-01-25 01:06:00,2018,1,Thursday,3,1.1
5518,photo,209,0,1,203,3,3,0,0,0,2018-01-24 22:42:00,2018,1,Wednesday,2,22.7
5519,photo,23,1,0,23,0,0,0,0,0,2018-01-24 07:47:00,2018,1,Wednesday,2,7.783333333333333
5520,video,290,915,240,166,119,2,2,1,0,2018-01-24 07:04:00,2018,1,Wednesday,2,7.066666666666666
5521,photo,41,0,1,40,1,0,0,0,0,2018-01-24 01:29:00,2018,1,Wednesday,2,1.4833333333333334
5522,video,267,1221,259,176,90,0,1,0,0,2018-01-24 01:08:00,2018,1,Wednesday,2,1.1333333333333333
5523,photo,11,0,0,11,0,0,0,0,0,2018-01-23 23:26:00,2018,1,Tuesday,1,23.433333333333334
5524,photo,143,0,1,143,0,0,0,0,0,2018-01-23 08:05:00,2018,1,Tuesday,1,8.083333333333334
5525,video,225,1085,204,140,82,0,1,2,0,2018-01-23 07:04:00,2018,1,Tuesday,1,7.066666666666666
5526,photo,13,0,0,13,0,0,0,0,0,2018-01-23 02:26:00,2018,1,Tuesday,1,2.4333333333333336
